"fire","maxTemp","minTemp","precipitation","wind","relativeHuditiy","solar","ndvi"
"No",3.741222222,-0.998,0.056457522,3.83600612,0.944264634,4.92970704,0.518299997
"No",3.651333333,-1.236111111,0.14343264,4.582293572,0.92694754,3.30794282,0.341899991
"No",-0.236,-2.175444444,0.381851252,1.963613799,0.940576734,2.351212356,0.418300003
"No",-0.428555556,-2.105333333,0.701904192,1.920441921,0.913864639,2.495487742,0.614400029
"No",-0.127111111,-2.668444444,0.269317707,2.040918702,0.945556151,2.56638748,0.156200007
"No",-0.556666667,-2.249333333,0.556945652,2.085743453,0.910565292,2.64165646,0.649900019
"No",-1.061555556,-3.053777778,11.41605524,3.944630208,0.947710903,0.55953132,-0.129700005
"No",-1.542777778,-3.549777778,11.93618895,3.880873119,0.930932458,0.49243756,-0.070100002
"No",-0.960777778,-2.736222222,13.05618382,3.717856538,0.950943363,0.61230004,0.052299999
"No",-1.713,-3.695222222,11.69738747,3.761611079,0.930187998,0.56038126,2e-04
"No",-0.952888889,-2.393,4.595185111,2.15365649,0.916376063,2.0120125,-0.0506
"No",-1.352444444,-2.617666667,1.724243223,2.086122496,0.890545691,2.13477446,-0.118100002
"No",-0.756,-1.703111111,1.553725858,1.938716441,0.901457198,1.7833249,-0.1149
"No",-1.421888889,-2.416555556,0.87623597,1.83788054,0.88673929,1.81736262,-0.050900001
"No",-1.708222222,-3.680888889,0.233078052,3.068046224,0.87013762,2.60346774,-0.129800007
"No",-2.26,-4.118666667,0.172042869,2.62807338,0.882478903,2.6230318,-0.165299997
"No",-1.484222222,-3.336222222,0.284576464,2.65401214,0.865462359,2.70847406,0.0098
"No",-2.304666667,-4.189222222,0.263595643,2.395447635,0.88231967,2.7475996,0.0605
"No",-3.634444444,-4.628888889,0.699996876,2.731689145,0.919687437,2.954481472,-0.190500006
"No",-3.721888889,-4.727777778,0.726318238,2.259122526,0.934372449,2.76550473,-6e-04
"No",-2.840222222,-4.350777778,0.525665425,2.332618543,0.871508428,3.63390778,-0.091300003
"No",-3.642777778,-4.864555556,0.418472326,2.178019464,0.906303476,3.12916846,-0.153400004
"No",-3.044777778,-5.452444444,0.49934389,2.38601905,0.915459923,3.9519321,0.27579999
"No",-3.142333333,-6.242444444,0.362777578,2.364627655,0.939330363,4.46102388,0.042300001
"No",-1.950222222,-5.210111111,0.551223654,2.450259872,0.878954948,3.78028816,-0.111599997
"No",-2.438333333,-6.650555556,0.381469658,2.62444731,0.90726442,4.23031158,0.092500001
"No",-0.340444444,-3.042777778,1.89132664,3.739924073,0.956388266,1.284856418,0.297600001
"No",-0.006333333,-2.980777778,1.606368504,3.441376663,0.963566393,1.29180015,0.246800005
"No",-0.009222222,-1.991,1.58576926,3.651355117,0.941618266,1.248068644,0.645699978
"No",0.164888889,-2.409,1.674270344,3.606297491,0.948023504,1.23487502,0.089699998
"No",0.650222222,-0.402777778,1.034164404,1.862110379,0.977580792,1.36080006,-0.217199996
"No",0.661777778,-0.547777778,1.197051652,1.523724253,0.977061517,1.72783136,-0.213300005
"No",0.687888889,-0.266444444,0.915527376,1.895252674,0.965333976,1.469925,0.104500003
"No",0.504222222,-0.457333333,1.093673704,1.800940985,0.966462541,1.83160642,-0.282000005
"No",0.392,-3.603111111,0.840759386,2.407051497,0.952229918,1.821281144,-0.037700001
"No",-0.031888889,-5.147444444,1.002120846,2.661676267,0.944346706,1.891899804,-0.096100003
"No",0.220222222,-3.160444444,0.710678035,2.46766118,0.920325765,1.946087356,0.122000001
"No",-0.243,-5.609222222,1.043319728,2.98996217,0.934487874,2.013831116,-0.093500003
"No",-3.799222222,-11.04922222,1.428222832,3.771756407,0.876508442,2.77971898,-0.112499997
"No",-5.582666667,-11.63122222,1.035308468,3.780884347,0.879072736,2.59710732,-0.192100003
"No",-3.405333333,-10.75933333,1.606750444,3.766376461,0.81444534,2.75856236,0.197699994
"No",-6.095333333,-11.74577778,1.191329904,3.975653779,0.86449219,2.5878487,-0.177699998
"No",-11.08355556,-13.92933333,0.570297168,2.739325774,0.780307685,3.5703176,-0.158500001
"No",-11.69922222,-15.24188889,0.341796931,2.820143986,0.809067861,3.43530168,-0.225099996
"No",-10.78866667,-13.67388889,0.497055052,2.481946227,0.741388635,3.68257514,-0.025800001
"No",-11.79733333,-15.28255556,0.411224408,2.83521325,0.770200553,3.34968138,-0.1866
"No",-13.90211111,-16.88766667,0.520896972,2.907358423,0.770932866,3.32881906,-0.0372
"No",-14.75988889,-17.35577778,0.281143274,1.69846481,0.786992778,3.46960712,-0.090999998
"No",-13.59033333,-16.66611111,0.58536532,3.02535877,0.766585153,3.31529242,-0.177499995
"No",-14.88855556,-17.868,0.243377792,2.003790741,0.762144041,3.63400598,0.0539
"No",-15.29888889,-18.11822222,0.061798137,1.781173491,0.782159422,4.64287498,0.0036
"No",-15.35433333,-18.45666667,0.027465838,1.68001366,0.790321426,4.21561772,-0.034200002
"No",-15.22644444,-18.48688889,0.069046058,1.561252812,0.786707744,4.64712544,0.170499995
"No",-15.33433333,-19.08933333,0.029754642,1.643240436,0.795958653,4.1822887,-0.144400001
"No",-14.17222222,-18.211,0.206375158,2.818486261,0.844465069,3.93016222,-0.143399999
"No",-14.49811111,-17.62522222,0.18119817,2.907538833,0.830680782,3.48208186,-0.044799998
"No",-14.11177778,-18.26311111,0.229644778,2.57394767,0.85052544,3.7832318,-0.154100001
"No",-14.55455556,-17.68566667,0.286483775,2.960291217,0.834682605,3.36923142,-0.150999993
"No",-14.70544444,-20.00111111,0.315856947,1.572090052,0.838353279,2.90760682,-0.143399999
"No",-15.39422222,-21.147,0.120925893,1.91355549,0.811311396,3.46338214,-0.202700004
"No",-14.49588889,-19.57588889,0.455093384,1.461050425,0.841007799,2.7633322,0.0149
"No",-15.39366667,-21.05022222,0.210189854,1.92357387,0.808212175,3.31459864,-0.082800001
"No",-19.03577778,-21.71411111,0.069427522,3.782139843,0.786485134,4.06834338,0.537100017
"No",-18.82688889,-21.99855556,0.137710574,4.183627883,0.773141063,3.57375786,-0.2271
"No",-19.19744444,-21.47611111,0.070571926,3.637852021,0.784413374,4.05976848,0.4111
"No",-19.14766667,-21.94677778,0.158309954,4.486535631,0.772012658,3.60716178,0.583500028
"No",-18.80577778,-21.82422222,0.337219244,4.833808546,0.793563647,3.3283506,-0.336899996
"No",-17.39666667,-21.07222222,0.395584108,4.739857927,0.798065933,2.65789208,-0.0035
"No",-18.74855556,-21.88833333,0.330352824,4.572259454,0.792758186,3.35583098,0.147499993
"No",-17.44755556,-21.02377778,0.373458981,4.997919291,0.798503499,2.75215606,-0.0449
"No",-16.948,-20.931,0.090789846,2.857687066,0.815465076,4.059250352,-0.197600007
"No",-16.01388889,-19.56633333,0.069808998,3.077901019,0.821730386,3.317549408,-0.097900003
"No",-17.20988889,-21.19355556,0.114059521,2.742268377,0.812997809,4.02334296,0.0196
"No",-15.84,-19.39922222,0.075531047,3.317060305,0.820737417,3.35638402,-0.151600003
"No",-14.16244444,-20.208,0.607681311,1.863085143,0.844648971,3.24478032,-0.1017
"No",-15.14244444,-20.27988889,0.441741852,1.87238481,0.833200826,2.76488256,-0.209399998
"No",-13.13622222,-20.12044444,1.006698549,2.002087854,0.850778805,2.79151798,0.350699991
"No",-14.36688889,-20.081,0.876617618,2.208268054,0.835655323,2.62399956,-0.206
"No",-8.356777778,-14.07844444,1.364135824,2.214898289,0.922179106,2.08192446,-0.226199999
"No",-9.382777778,-14.96155556,1.805114712,2.29577328,0.913352337,1.78361248,-0.241500005
"No",-6.363222222,-13.03555556,1.269531088,2.374407817,0.940219759,1.95461236,0.043900002
"No",-8.175666667,-14.235,1.573181332,2.588849605,0.92516556,1.90630618,-0.118299998
"No",-10.27955556,-11.46755556,1.359176732,2.578139701,0.921384158,1.99689366,-0.228799999
"No",-9.739555556,-10.78022222,4.17175308,2.344499761,0.926819396,1.2879,-0.063299999
"No",-8.181777778,-9.731,2.91976936,2.629628827,0.937873392,1.62700018,-0.50880003
"No",-8.644222222,-9.593666667,5.93986556,2.37846517,0.937400272,0.9182127,-0.0016
"No",-6.245444444,-11.47711111,0.897979776,1.774726488,0.933283769,2.14063004,-0.253899992
"No",-7.161111111,-10.49088889,1.252746732,1.689894929,0.935642794,2.01986902,-0.165700004
"No",-5.746555556,-10.02822222,1.062774728,1.998132195,0.93690321,2.06406184,0.044199999
"No",-7.033222222,-9.939111111,1.53541564,1.85760983,0.933212489,1.95761234,-0.178499997
"No",-9.011,-12.74522222,0.589752156,2.856534065,0.901878397,2.42070556,-0.175799996
"No",-9.625333333,-13.67733333,0.678634624,2.723136318,0.897148049,2.14211248,-0.135900006
"No",-9.832555556,-12.80211111,0.5546569,2.686799838,0.900750765,2.47658172,-0.121399999
"No",-10.108,-13.53677778,0.710677884,2.75541084,0.890220204,2.20896824,-0.118799999
"No",-13.14666667,-17.23055556,0.10643009,1.287821098,0.873097877,3.21822526,0.178399995
"No",-13.95766667,-17.22611111,0.100326557,1.168574274,0.867576787,2.9425565,-0.165700004
"No",-13.25211111,-17.20722222,0.075530992,1.245415664,0.877878,3.22762998,0.015699999
"No",-13.88588889,-17.70311111,0.062942493,1.291329683,0.868451516,3.0087251,-0.118799999
"No",-14.00366667,-17.89911111,0.060653691,1.475727051,0.862143431,2.70864322,-0.27579999
"No",-14.00666667,-17.44888889,0.120544452,1.630890831,0.867785875,2.57806092,0.231900007
"No",-13.28155556,-17.47611111,0.108718896,1.875530421,0.867724543,2.46197,-0.261999995
"No",-13.21833333,-17.713,0.224304268,2.177604709,0.863935116,2.3870133,-0.1215
"No",-10.87022222,-14.66444444,0.373458902,1.410573687,0.907059349,2.17960686,0.268400013
"No",-10.23022222,-14.56077778,0.554656865,1.636172045,0.909081763,1.95603114,-0.276800007
"No",-10.21566667,-13.90066667,0.392532395,1.214802475,0.913429963,2.19966958,-0.241400003
"No",-9.993333333,-14.18311111,0.531005758,1.576817968,0.912424955,1.920313,-0.258899987
"No",-12.05366667,-15.982,0.553131325,1.241847692,0.894859369,2.27223174,-0.179800004
"No",-13.76288889,-18.16,0.567245666,1.693796882,0.861568864,1.80359412,-0.159700006
"No",-10.68088889,-14.48888889,0.800704924,1.080658794,0.903846773,2.0272505,-0.241400003
"No",-13.32011111,-17.88966667,0.70571901,1.594849576,0.865190968,1.76186872,-0.258899987
"No",-13.50455556,-20.04144444,1.29852314,1.720283874,0.857307781,2.03032542,-0.201000005
"No",-15.63844444,-20.94166667,0.895309394,1.484931411,0.825085641,1.9894756,-0.1237
"No",-12.70877778,-18.53988889,1.517486379,1.911845271,0.869453697,1.55895628,0.049199998
"No",-14.94877778,-20.57966667,1.101303132,1.542458788,0.832280538,1.5414502,-0.101400003
"No",-13.92488889,-19.63966667,0.199890142,1.737997319,0.861491999,2.90999906,-0.338999987
"No",-15.89077778,-20.76777778,0.16326911,1.840071975,0.841218698,2.59580014,0.0074
"No",-12.34655556,-19.07433333,0.223541291,1.784875702,0.874966523,2.7500682,0.074600004
"No",-14.64366667,-20.71422222,0.168609668,2.00810946,0.848031632,2.56687622,-0.118299998
"No",-12.62144444,-16.31388889,0.365829592,1.403722554,0.89589585,2.41874962,-0.277500004
"No",-13.95555556,-17.03144444,0.241851905,1.630879615,0.877216047,2.23526228,-0.512499988
"No",-11.97633333,-15.78133333,0.346946808,1.369493503,0.905594105,2.3142744,0.106399998
"No",-13.47933333,-17.28966667,0.209045461,1.678660486,0.884640488,2.26513838,-0.337099999
"No",-16.15644444,-18.94577778,0.160980248,1.408061971,0.847548054,2.68348006,-0.277500004
"No",-16.79033333,-19.51133333,0.172805801,1.459082021,0.833974983,2.37231766,-0.037900001
"No",-15.79477778,-18.16766667,0.142288283,1.61071153,0.84977116,2.70217576,0.106399998
"No",-17.40055556,-19.35688889,0.10643007,1.482685952,0.82790698,2.51128838,-0.058699999
"No",-15.67944444,-20.04377778,0.977706882,3.226047004,0.824519328,2.163094088,0.0275
"No",-16.757,-19.71644444,0.823974762,2.928667288,0.817479904,2.0932819,-0.086900003
"No",-15.52722222,-19.31455556,0.837707134,3.244733579,0.833249567,2.058175196,-0.131500006
"No",-16.95966667,-19.61866667,0.775146548,3.140155226,0.819175754,1.9520439,-0.249200001
"No",-15.66088889,-20.39488889,3.09638984,3.144393023,0.820640098,1.8446501,-0.092600003
"No",-16.44944444,-21.55644444,2.961731096,3.210193802,0.806973339,1.73380646,-0.197699994
"No",-15.45888889,-20.71655556,2.77175916,2.943123975,0.820844001,1.92123072,-0.159600005
"No",-16.72333333,-22.65222222,2.606964616,3.133547352,0.799473532,1.78956272,-0.193499997
"No",-20.57688889,-24.29111111,0.177764902,2.511730789,0.768064854,3.03361928,-0.086999997
"No",-21.79455556,-25.76244444,0.127410888,2.783514509,0.754010366,2.80231168,-0.197699994
"No",-21.00188889,-23.89544444,0.105285639,2.261951429,0.766874533,3.0471678,-0.159600005
"No",-22.94744444,-26.16522222,0.061798105,2.578690377,0.755122009,2.79622422,-0.100199997
"No",-21.76222222,-25.526,0,2.63981709,0.767669237,3.22271228,-0.457800001
"No",-21.72877778,-25.44722222,0,3.333087442,0.751441946,2.81173788,-0.197699994
"No",-22.06122222,-26.00466667,0,2.061954693,0.77069018,3.25337506,-0.159600005
"No",-22.12122222,-25.67033333,0,2.973969714,0.762845364,2.8441759,-0.078900002
"No",-19.91277778,-25.65077778,0,2.180485804,0.719774794,3.18208654,-0.390199989
"No",-20.61933333,-25.33344444,0,2.019376241,0.710648493,2.74079416,-0.197699994
"No",-19.61066667,-26.84088889,0,2.434253768,0.734253901,3.11823678,0.1479
"No",-20.12766667,-25.885,0,2.47998696,0.706094258,2.59633726,-0.209600002
"No",-11.87077778,-20.48833333,3.704071344,4.080214988,0.851547865,1.18511896,-0.235799998
"No",-13.77122222,-21.31488889,2.727890008,3.686365208,0.8381771,0.97001252,-0.197699994
"No",-10.61555556,-19.70411111,4.150772534,3.900807933,0.869510032,1.34401864,-0.108199999
"No",-12.68511111,-20.46744444,3.022384439,3.877504362,0.850642896,1.11417496,-0.243699998
"No",-9.794,-12.586,0.957488796,3.602372279,0.927770384,1.67426252,-0.219500005
"No",-9.802666667,-14.48411111,0.782394312,3.218339911,0.92004183,1.4968813,-0.064199999
"No",-8.685,-10.92477778,0.970458988,3.736440852,0.938738695,1.66680004,0.1193
"No",-8.364555556,-13.03244444,0.789641996,3.703372815,0.932497131,1.47094378,-0.243699998
"No",-8.536333333,-10.26244444,2.734756932,5.066687847,0.930033545,1.19731258,-0.256300002
"No",-9.586,-10.87966667,1.472854648,4.567030245,0.923012554,1.29836876,-0.041900001
"No",-8.196,-9.683,4.73156044,5.303458974,0.932455564,1.15806888,-0.0524
"No",-9.424888889,-10.75322222,1.539039568,5.104383835,0.92239088,1.27276884,-0.243699998
"No",-10.22777778,-15.24288889,0.380706528,3.054930875,0.888983916,2.31871856,-0.256300002
"No",-10.95688889,-14.48311111,0.419998054,2.838848602,0.894412713,1.77075628,-0.305299997
"No",-9.448111111,-15.00611111,0.396346902,2.899702909,0.891599711,2.58170772,-0.257600009
"No",-10.74622222,-14.82188889,0.457763432,2.943987654,0.889489109,1.89153748,-0.243699998
"No",-10.494,-12.21044444,1.339721753,3.961332275,0.906000992,1.63136238,-0.335700005
"No",-11.10444444,-12.85122222,1.066589269,4.100654447,0.89783382,1.34599378,-0.288300008
"No",-10.50355556,-13.16522222,0.608444114,3.977152969,0.901240123,1.65696246,-0.184
"No",-12.02244444,-13.28011111,0.493621917,4.427633382,0.888913017,1.38585012,-0.243699998
"No",-12.05633333,-13.05577778,1.782989604,4.174102086,0.89009586,1.76879372,-0.241500005
"No",-12.68411111,-14.048,2.288055308,4.478150815,0.882573886,1.46728742,-0.234799996
"No",-11.49666667,-13.10488889,1.380157568,4.009885064,0.890693427,1.68299374,0.056000002
"No",-12.74344444,-14.24155556,2.01454154,4.619348272,0.879100555,1.54969404,-0.213100001
"No",-10.42311111,-12.96533333,3.401947968,3.002659961,0.901747517,1.6689187,-0.135000005
"No",-10.63044444,-12.91766667,2.827453648,3.06226338,0.90409904,1.34388742,-0.234799996
"No",-10.86077778,-13.38966667,3.354264312,3.093292131,0.897137046,1.63973126,0.056000002
"No",-11.39666667,-13.334,3.506089404,3.233250468,0.894912363,1.36995614,-0.111400001
"No",-13.19777778,-16.77922222,0.239181502,1.452066279,0.88272126,2.18594968,-0.302599996
"No",-12.42344444,-15.921,0.458145202,1.535911332,0.891480438,1.61226272,-0.234799996
"No",-13.63633333,-17.19444444,0.185012796,1.44592693,0.87450516,2.47406838,0.056000002
"No",-13.46122222,-17.06844444,0.326919506,1.611666913,0.879218886,1.75375594,-0.122299999
"No",-13.92088889,-17.595,0.236129786,1.614394519,0.871306165,2.16300028,-0.359800011
"No",-14.00933333,-16.908,0.204849274,1.532514606,0.876449286,1.91862468,-0.234799996
"No",-14.559,-18.37844444,0.179672266,1.983918166,0.862724828,2.30638742,0.019400001
"No",-14.93988889,-17.87811111,0.190353413,1.991158239,0.860583985,2.12940662,-0.193000004
"No",-14.80866667,-17.64811111,0.154876773,2.4476111,0.867677258,2.48775616,-0.294
"No",-14.79455556,-17.47911111,0.136566222,2.046272493,0.869852873,2.14728772,-0.234799996
"No",-13.73933333,-16.98888889,0.230789281,3.031086378,0.874828928,2.23326918,0.019400001
"No",-14.42011111,-17.38522222,0.18157969,2.801644727,0.869583204,2.10019264,-0.271600008
"No",-15.34633333,-18.032,0.180435201,2.061165893,0.860897875,2.42138655,-0.321399987
"No",-15.51888889,-18.51122222,0.126647988,1.753100238,0.860688832,2.10758637,-0.043099999
"No",-14.35577778,-16.84088889,0.262069781,2.506445101,0.872880837,2.36993077,0.019400001
"No",-14.76466667,-17.95455556,0.165557938,2.386595223,0.86911909,1.98934899,-0.183699995
"No",-15.29977778,-19.22411111,0.114440925,2.070146124,0.85562396,2.7588866,-0.347000003
"No",-15.67933333,-18.89988889,0.116729747,1.891074969,0.851739628,2.39840602,-0.325899988
"No",-13.97222222,-18.02455556,0.269317679,2.428069645,0.874097225,2.53634349,-0.036200002
"No",-14.22144444,-18.02211111,0.27389531,2.464956825,0.871732173,2.26853695,-0.138699993
"No",-7.915555556,-15.00488889,0.971222148,4.120587175,0.916227701,1.735993614,-0.221599996
"No",-9.669,-15.30088889,1.007842688,3.564076162,0.91251707,1.461937492,-0.2086
"No",-7.011,-13.76988889,1.164245512,3.933621464,0.926532035,1.629562378,0.125200003
"No",-9.120666667,-14.00855556,1.111602312,3.781750117,0.916941832,1.369750036,-0.082699999
"No",-7.057666667,-8.411222222,0.969696056,2.120330067,0.959267268,1.4795,-0.231700003
"No",-8.662555556,-10.51888889,0.877761856,1.709964656,0.945916816,1.4535251,-0.2086
"No",-6.607111111,-7.670111111,1.016235212,2.253853346,0.962280321,1.40541246,0.0023
"No",-8.972555556,-10.43066667,0.894164888,1.872294684,0.942855259,1.45723146,-0.268000007
"No",-7.84,-13.00855556,1.911926,2.853831028,0.927854858,1.33496246,-0.072400004
"No",-8.736,-12.37866667,1.889419992,2.385801637,0.927239713,1.1878062,-0.115400001
"No",-7.454555556,-13.87133333,1.939011292,3.069952321,0.922580558,1.40955634,0.0023
"No",-8.812666667,-13.77388889,1.951217868,2.653037589,0.918142146,1.24340618,0.0198
"No",-13.422,-18.20777778,1.653671612,5.207979361,0.825963595,2.01583052,-0.0766
"No",-12.77755556,-19.12211111,3.01151272,4.969732989,0.817859132,1.43056254,-0.183300003
"No",-14.21233333,-18.56244444,1.337814496,5.146089698,0.821926949,2.10998212,-0.116899997
"No",-14.10755556,-19.054,2.7765276,5.242113705,0.810969418,1.4735686,0.030099999
"No",-16.63588889,-18.41888889,1.321029764,4.930018033,0.802170175,1.865794,-0.337300003
"No",-17.89466667,-19.37933333,1.151275164,5.031371723,0.783445811,1.65483144,-0.183300003
"No",-16.88866667,-18.60177778,1.269912564,5.077333967,0.802959624,1.90660624,-0.116899997
"No",-17.77911111,-19.12466667,1.391219992,5.633841718,0.791190932,1.64245,-0.0082
"No",-17.83144444,-21.43344444,0.314331086,3.437728499,0.806306071,2.83017504,-0.386000007
"No",-18.1,-21.61255556,0.20942683,3.607951826,0.796369993,2.50598096,-0.183300003
"No",-18.07877778,-21.77977778,0.278472922,3.276992121,0.804888489,2.90292482,-0.110299997
"No",-18.43777778,-21.83155556,0.226211584,3.766354895,0.800418675,2.61164924,-0.238100007
"No",-17.92688889,-21.56444444,0.076675423,2.142384158,0.807835851,2.78378791,-0.419200003
"No",-18.96811111,-22.27044444,0.027847288,1.86915576,0.798416261,2.54977036,-0.183300003
"No",-17.62611111,-21.72488889,0.10681155,2.039917565,0.812575307,2.75998225,-0.382299989
"No",-18.54911111,-21.97811111,0.048446652,2.051357394,0.8049784,2.52358789,-0.238100007
"Yes",23.8239156920463,12.3895413775463,0.848181329900399,2.20273105218075,0.554140846268274,25.7742151082493,0.682284
"Yes",25.4706960711628,9.42809386388399,0.817208105348982,2.50031791720539,0.590522076236084,23.9838118730113,0.454228
"Yes",26.7184195807204,9.98379130358808,0.822606031200849,2.355854452122,0.560447979927994,23.7462868692819,0.508299
"Yes",23.2492712056264,10.3692540372722,0.763532734406181,2.41095521207899,0.578007304854691,25.7168482411653,0.519243
"Yes",23.7458982691169,11.0328254404012,0.835246429080144,2.55843242793344,0.59550580275245,25.3471729750745,0.635615
"Yes",25.0835597654805,13.012486768188,0.809145293617621,2.74330298509449,0.59405052177608,23.4958195644431,0.569658
"Yes",26.1844059480354,11.9600043175742,0.793350733118132,2.36239703674801,0.56456727210898,25.0960996286012,0.506682
"Yes",26.9024202581495,11.292517342139,0.816007026238367,2.77214732789434,0.585581137309782,23.2333443381358,0.64064
"Yes",25.0597564494237,9.56933681247756,0.758706979942508,2.66608931100927,0.553218596661463,23.7926810008939,0.44088
"Yes",23.185447585769,9.23751094006002,0.84256774962414,2.53521626675501,0.511152318702079,23.7938868005294,0.421213
"Yes",23.5612141694874,12.3142977720127,0.755210014199838,2.51343522686511,0.588839156227186,23.9361463023815,0.486325
"Yes",25.7098867464811,11.1187139616814,0.775608659908176,2.66241143480875,0.596238210680895,24.224655469181,0.575182
"Yes",26.0781990652904,11.3142802668735,0.835380805982277,2.37911083060317,0.545896169380285,25.3540401516948,0.43879
"Yes",24.088371861726,11.4135631299578,0.811161321122199,2.91234854492359,0.591357605718076,24.2469299458899,0.638939
"Yes",24.998087878339,11.1097042504698,0.767038658680394,2.3411949693691,0.582974711386487,23.7355467972811,0.482204
"Yes",25.1241168007255,12.0253616708796,0.787753291521221,2.39895393932238,0.599972716369666,24.7590061395895,0.522106
"Yes",26.1604833118618,12.6822388833389,0.763835405139253,2.20688535249792,0.56747936361935,24.965772789903,0.63684
"Yes",26.6091345427558,10.359835145995,0.764998807362281,2.7505677586887,0.550817601708695,25.8664728961885,0.571949
"Yes",23.6626093043014,13.3337888817769,0.751039441046305,2.15080538229086,0.536813467298634,25.0656676308718,0.614769
"Yes",24.3501123292372,13.2343534529209,0.814076570561156,2.89545539929532,0.54582043106202,24.2982726029586,0.472933
"Yes",24.6771586695686,13.0014989569318,0.77414041145239,2.59111898276024,0.53964231449645,24.2732254283037,0.424832
"Yes",24.4763648323715,13.260720362654,0.782339969766326,2.77870519622229,0.544093102402985,25.6846541606355,0.474726
"Yes",25.4348529353738,13.8148661293089,0.786919517326169,2.17555976076983,0.530039482982829,24.6578881610185,0.611728
"Yes",23.2718179579824,13.8279177211225,0.775383728113957,2.22266744659282,0.569509630696848,23.5376563393511,0.617781
"Yes",26.8678958732635,12.9994454965927,0.847999021573923,2.0397878496442,0.514865669677965,24.8110692491755,0.685019
"Yes",26.8512630295008,9.70649300701916,0.794750324822962,2.62129450170323,0.54067138240207,24.1079795775004,0.582301
"Yes",25.9160355729982,13.7349877085071,0.760728226136416,2.22559119109064,0.543179088644683,23.1759557772893,0.50683
"Yes",26.5260328669101,9.13247226714157,0.821157678635791,2.00063578900881,0.510561207286082,23.4615554457996,0.444175
"Yes",23.388089905493,10.7052920162678,0.806159971188754,2.01499852212146,0.538523775339127,25.3687987825833,0.472408
"Yes",26.3999833092093,11.9787876282353,0.835228680423461,2.2932442096062,0.56008657454513,25.7033003775869,0.60056
"Yes",26.2117627123371,11.4746612459421,0.846143294265494,2.5561293468345,0.548140927054919,24.8611542498693,0.61425
"Yes",26.146722397767,12.1169898377266,0.768182968534529,2.75190881825984,0.538044725335203,25.8889423345681,0.568388
"Yes",23.720615323633,9.71700582746416,0.807118892204016,2.06266103056259,0.575422584847547,24.4573801248334,0.506331
"Yes",25.1500934837386,9.02840625587851,0.757955104438588,2.00475552957505,0.573560357559472,25.5146527539473,0.569022
"Yes",23.5153434174135,11.5153352960479,0.842664802097715,2.52738454798236,0.560639639897272,23.0270031127147,0.595854
"Yes",23.1562567912042,11.0918481715489,0.763163527753204,2.82275982759893,0.591300464957021,23.4409388201311,0.562434
"Yes",24.9366453932598,10.6441484040115,0.808118131221272,2.0932349441573,0.535542934667319,23.983521172544,0.377639
"Yes",24.9424717081711,9.7086785370484,0.79419123372063,2.24355018488131,0.527577892458066,24.6361829545349,0.60495
"Yes",23.7743813525885,13.5331250270829,0.760123417945579,2.24470052379183,0.598317884746939,25.097473342903,0.478873
"Yes",23.7907327273861,12.9589229004923,0.788662111037411,2.72099088109098,0.590588813554496,24.565881911898,0.579681
"Yes",23.4562340835109,13.4670497451443,0.832117909891531,2.12763641751371,0.550297317281365,25.2801163841505,0.698006
"Yes",26.3565731514245,10.0439600609243,0.775213674060069,2.89178911666386,0.514564714976586,23.5830066124909,0.515752
"Yes",24.2334286011755,11.063466591062,0.844395789224654,2.67346995323896,0.529620605008677,24.662988537224,0.50801
"Yes",24.7583750542253,10.0816699895076,0.773051661578938,2.86577742919326,0.537326157581992,24.1937512462027,0.469593
"Yes",25.9421957340091,12.811025461182,0.798974084714428,2.88755536894314,0.547497654496692,24.4637904933188,0.556868
"Yes",26.7705256873742,12.8210226292722,0.834083213214763,2.31034687370993,0.542445067944936,23.7555855996907,0.472834
"Yes",23.5926469443366,11.8116341773421,0.843079560087062,2.33505719946697,0.508699924964458,24.2602109820582,0.631085
"Yes",26.0367192234844,10.0343773651402,0.763011568016373,2.50697409780696,0.503244189731777,23.3401530687697,0.572342
"Yes",25.2805703869089,9.09089122759178,0.767112236074172,2.70604079193436,0.50306543901097,23.145095186308,0.552452
"Yes",23.5603486439213,11.6539476250764,0.845428252941929,2.52856395649724,0.579101708997041,24.9959334214218,0.580253
"Yes",25.8226287709549,10.6695615521166,0.838505125534721,2.58202245947905,0.576118429657072,24.9294126206078,0.64596
"Yes",26.0986807141453,13.2145213624462,0.807595176063478,2.4899603750091,0.563797955424525,24.1519687105902,0.665819
"Yes",24.4781988151371,13.7088594071101,0.793606800492853,2.34526059636846,0.514613259048201,23.5890928988811,0.469879
"Yes",24.3975987173617,10.7537185910624,0.769546640128829,2.01278581633233,0.519854318001308,24.1850457596593,0.543776
"Yes",24.5469785081223,9.5517268134281,0.768723463430069,2.24189446517266,0.544000767264515,24.4148293507751,0.579751
"Yes",26.2440854236484,13.9468159279786,0.824878327827901,2.28246667678468,0.573402539035305,24.5443298525643,0.494559
"Yes",24.477605804801,12.5822106047999,0.848025384289212,2.36395309725776,0.564861687016673,25.7096766959876,0.3843
"Yes",26.663875374943,13.5665957126766,0.797055671573617,2.86710247467272,0.580909889820032,24.7759930233005,0.605759
"Yes",25.504858375527,13.5762086892501,0.845940894610248,2.95290521113202,0.563331439578906,25.6991876997054,0.658547
"Yes",25.0907256472856,9.92750867130235,0.804635622119531,2.11613837163895,0.526040815305896,23.5567424015608,0.534065
"Yes",25.915927445516,12.7965697643813,0.767136622173712,2.70067646051757,0.547058569523506,23.0053240780253,0.487356
